LocalIP,RemoteIP,Port,TimeIndex,NumPackets,NumBytes,StartTime,EndTime,Protocol,DirAndReason 
10.1.106.65, 176.223.146.205, 3544, 0, 5, 616, 1473840843000, 1475601603000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 7, 266, 1473840843000, 1475585952000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 9, 323, 1473840843000, 1476138941000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 2, 441, 1473840843000, 1475837214000, 17, 5 
10.1.104.180, 150.0.102.74, 3544, 0, 8, 261, 1473840843000, 1474792022000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 7, 788, 1473840843000, 1475659894000, 17, 5 
10.1.104.180, 123.34.119.47, 3544, 0, 4, 366, 1473840843000, 1475667917000, 17, 5 
10.1.104.180, 123.34.119.47, 3544, 0, 3, 585, 1473840843000, 1475076601000, 17, 5 
10.1.104.180, 211.58.146.34, 3544, 0, 2, 421, 1473840843000, 1475461673000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 8, 342, 1473840843000, 1476215492000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 8, 430, 1473840843000, 1475880450000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 8, 302, 1473840843000, 1474727373000, 17, 5 
10.1.104.180, 71.79.25.142, 3544, 0, 6, 408, 1473840843000, 1476253799000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 9, 744, 1473840843000, 1475203532000, 17, 5 
10.1.104.180, 197.199.55.48, 3544, 0, 7, 373, 1473840843000, 1476289970000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 10, 380, 1473840843000, 1475009768000, 17, 5 
10.1.106.65, 224.0.0.253, 3544, 0, 1, 740, 1473840843000, 1475785119000, 17, 5 
10.1.104.180, 71.79.25.142, 3544, 0, 10, 462, 1473840843000, 1475959355000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 9, 530, 1473840843000, 1475489715000, 17, 5 
10.1.104.180, 10.10.41.39, 3544, 0, 2, 352, 1473840843000, 1475099233000, 17, 5 
10.1.104.180, 71.79.25.142, 3544, 0, 9, 545, 1473840843000, 1474611442000, 17, 5 
10.1.106.65, 56.166.125.73, 3544, 0, 10, 616, 1473840843000, 1474901085000, 17, 5 
10.1.104.180, 197.199.55.48, 3544, 0, 10, 643, 1473840843000, 1474302671000, 17, 5 
10.1.106.65, 36.250.93.82, 3544, 0, 5, 585, 1473840843000, 1474534622000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 11, 384, 1473840843000, 1474733273000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 10, 374, 1473840843000, 1475676614000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 3, 618, 1473840843000, 1475107742000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 12, 387, 1473840843000, 1474849536000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 6, 562, 1473840843000, 1474580338000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 5, 410, 1473840843000, 1475783167000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 10, 197, 1473840843000, 1475339676000, 17, 5 
10.1.106.65, 12.187.144.98, 3544, 0, 6, 688, 1473840843000, 1475801397000, 17, 5 
10.1.104.180, 75.43.129.23, 3544, 0, 4, 528, 1473840843000, 1476497886000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 10, 450, 1473840843000, 1474928899000, 17, 5 
10.1.104.180, 150.0.102.74, 3544, 0, 7, 281, 1473840843000, 1475437024000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 10, 737, 1473840843000, 1474509683000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 10, 725, 1473840843000, 1476062642000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 3, 413, 1473840843000, 1475139708000, 17, 5 
10.1.104.180, 71.79.25.142, 3544, 0, 8, 597, 1473840843000, 1476003846000, 17, 5 
10.1.106.65, 56.166.125.73, 3544, 0, 9, 531, 1473840843000, 1476096561000, 17, 5 
10.1.104.180, 75.43.129.23, 3544, 0, 7, 625, 1473840843000, 1475887430000, 17, 5 
10.1.104.180, 19.71.178.220, 3544, 0, 6, 515, 1473840843000, 1475561308000, 17, 5 
10.1.106.65, 111.130.28.101, 3544, 0, 10, 453, 1473840843000, 1474828279000, 17, 5 
10.1.104.180, 75.43.129.23, 3544, 0, 8, 325, 1473840843000, 1475731639000, 17, 5 
10.1.106.65, 12.187.144.98, 3544, 0, 6, 407, 1473840843000, 1475299164000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 9, 307, 1473840843000, 1475635138000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 8, 217, 1473840843000, 1475910757000, 17, 5 
10.1.106.65, 56.166.125.73, 3544, 0, 5, 491, 1473840843000, 1476574022000, 17, 5 
10.1.104.180, 10.10.41.39, 3544, 0, 4, 703, 1473840843000, 1475598308000, 17, 5 
10.1.104.180, 211.58.146.34, 3544, 0, 5, 356, 1473840843000, 1476254134000, 17, 5 
10.1.104.180, 19.71.178.220, 3544, 0, 6, 471, 1473840843000, 1476055577000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 8, 434, 1473840843000, 1475064226000, 17, 5 
10.1.104.180, 184.173.94.41, 3544, 0, 6, 331, 1473840843000, 1475987729000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 9, 355, 1473840843000, 1474736066000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 8, 410, 1473840843000, 1475398326000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 8, 629, 1473840843000, 1475003628000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 6, 747, 1473840843000, 1474725882000, 17, 5 
10.1.104.180, 137.250.32.247, 3544, 0, 5, 552, 1473840843000, 1475487846000, 17, 5 
10.1.104.180, 161.250.87.238, 3544, 0, 9, 774, 1473840843000, 1475306676000, 17, 5 
10.1.106.65, 124.10.240.32, 3544, 0, 7, 500, 1473840843000, 1474762122000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 5, 501, 1473840843000, 1475461650000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 10, 477, 1473840843000, 1475814445000, 17, 5 
10.1.104.180, 211.58.146.34, 3544, 0, 4, 507, 1473840843000, 1476041533000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 10, 456, 1473840843000, 1475098153000, 17, 5 
10.1.106.65, 12.187.144.98, 3544, 0, 10, 478, 1473840843000, 1476248982000, 17, 5 
10.1.106.65, 12.187.144.98, 3544, 0, 7, 385, 1473840843000, 1475434924000, 17, 5 
10.1.106.65, 12.187.144.98, 3544, 0, 6, 381, 1473840843000, 1475416983000, 17, 5 
10.1.106.65, 157.244.251.71, 3544, 0, 7, 339, 1473840843000, 1475551944000, 17, 5 
10.1.106.65, 36.250.93.82, 3544, 0, 0, 690, 1473840843000, 1475558377000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 5, 581, 1473840843000, 1474567491000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 3, 410, 1473840843000, 1474741706000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 7, 559, 1473840843000, 1475375570000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 5, 564, 1473840843000, 1475371533000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 9, 561, 1473840843000, 1475076101000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 6, 345, 1473840843000, 1474878667000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 9, 395, 1473840843000, 1475554667000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 7, 590, 1473840843000, 1476612479000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 6, 489, 1473840843000, 1475331164000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 5, 630, 1473840843000, 1476023408000, 17, 5 
10.1.106.65, 36.250.93.82, 3544, 0, 6, 393, 1473840843000, 1475225676000, 17, 5 
10.1.106.65, 224.0.0.253, 3544, 0, 2, 503, 1473840843000, 1476586909000, 17, 5 
10.1.104.180, 197.199.55.48, 3544, 0, 8, 337, 1473840843000, 1475185574000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 9, 327, 1473840843000, 1476250344000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 6, 583, 1473840843000, 1475456876000, 17, 5 
10.1.104.180, 19.71.178.220, 3544, 0, 9, 381, 1473840843000, 1475538774000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 7, 210, 1473840843000, 1475318554000, 17, 5 
10.1.104.180, 75.43.129.23, 3544, 0, 12, 410, 1473840843000, 1474807809000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 6, 461, 1473840843000, 1475678933000, 17, 5 
10.1.106.65, 124.10.240.32, 3544, 0, 10, 323, 1473840843000, 1474689331000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 8, 682, 1473840843000, 1475103959000, 17, 5 
10.1.104.180, 137.250.32.247, 3544, 0, 7, 671, 1473840843000, 1475472025000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 10, 512, 1473840843000, 1476392158000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 4, 527, 1473840843000, 1476371952000, 17, 5 
10.1.104.180, 137.250.32.247, 3544, 0, 6, 620, 1473840843000, 1474570308000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 5, 533, 1473840843000, 1475225558000, 17, 5 
10.1.104.180, 184.173.94.41, 3544, 0, 9, 651, 1473840843000, 1476166888000, 17, 5 
10.1.106.65, 125.125.30.194, 3544, 0, 9, 351, 1473840843000, 1475319373000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 5, 417, 1473840843000, 1474673985000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 8, 433, 1473840843000, 1475646691000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 10, 583, 1473840843000, 1475644513000, 17, 5 
10.1.104.180, 197.199.55.48, 3544, 0, 6, 544, 1473840843000, 1476281920000, 17, 5 
10.1.104.180, 49.208.251.193, 3544, 0, 8, 332, 1473840843000, 1475730476000, 17, 5 
10.1.104.180, 49.208.251.193, 3544, 0, 7, 340, 1473840843000, 1475981969000, 17, 5 
10.1.106.65, 124.10.240.32, 3544, 0, 4, 369, 1473840843000, 1475577331000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 3, 456, 1473840843000, 1475978043000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 5, 369, 1473840843000, 1475400306000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 6, 234, 1473840843000, 1474829625000, 17, 5 
10.1.104.180, 211.58.146.34, 3544, 0, 6, 377, 1473840843000, 1476094287000, 17, 5 
10.1.106.65, 157.244.251.71, 3544, 0, 8, 678, 1473840843000, 1475450427000, 17, 5 
10.1.104.180, 123.34.119.47, 3544, 0, 6, 571, 1473840843000, 1475954300000, 17, 5 
10.1.104.180, 184.173.94.41, 3544, 0, 6, 205, 1473840843000, 1476275578000, 17, 5 
10.1.104.180, 10.10.41.39, 3544, 0, 8, 579, 1473840843000, 1474954821000, 17, 5 
10.1.106.65, 111.130.28.101, 3544, 0, 6, 548, 1473840843000, 1475721816000, 17, 5 
10.1.104.180, 211.58.146.34, 3544, 0, 7, 287, 1473840843000, 1476158364000, 17, 5 
10.1.104.180, 71.79.25.142, 3544, 0, 9, 558, 1473840843000, 1475076987000, 17, 5 
10.1.104.180, 150.0.102.74, 3544, 0, 5, 348, 1473840843000, 1475218519000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 5, 242, 1473840843000, 1474139928000, 17, 5 
10.1.104.180, 19.71.178.220, 3544, 0, 7, 446, 1473840843000, 1475359867000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 7, 558, 1473840843000, 1474631169000, 17, 5 
10.1.104.180, 71.79.25.142, 3544, 0, 11, 625, 1473840843000, 1475176741000, 17, 5 
10.1.104.180, 123.34.119.47, 3544, 0, 8, 388, 1473840843000, 1475150879000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 5, 402, 1473840843000, 1476740522000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 9, 419, 1473840843000, 1475596538000, 17, 5 
10.1.106.65, 161.42.50.50, 3544, 0, 3, 878, 1473840843000, 1475259419000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 11, 402, 1473840843000, 1476101946000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 6, 396, 1473840843000, 1475990098000, 17, 5 
10.1.104.180, 10.133.167.53, 3544, 0, 7, 416, 1473840843000, 1474785782000, 17, 5 
10.1.106.65, 36.250.93.82, 3544, 0, 5, 463, 1473840843000, 1475880445000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 5, 327, 1473840843000, 1475692233000, 17, 5 
10.1.104.180, 123.34.119.47, 3544, 0, 8, 688, 1473840843000, 1475730281000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 10, 398, 1473840843000, 1474783245000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 3, 260, 1473840843000, 1475775133000, 17, 5 
10.1.106.65, 36.250.93.82, 3544, 0, 7, 363, 1473840843000, 1475570594000, 17, 5 
10.1.104.180, 63.122.197.118, 3544, 0, 5, 775, 1473840843000, 1474864558000, 17, 5 
10.1.106.65, 161.42.50.50, 3544, 0, 11, 698, 1473840843000, 1475445185000, 17, 5 
10.1.104.180, 184.173.94.41, 3544, 0, 8, 355, 1473840843000, 1475412379000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 7, 788, 1473840843000, 1475382378000, 17, 5 
10.1.106.65, 36.250.93.82, 3544, 0, 8, 421, 1473840843000, 1475634744000, 17, 5 
10.1.106.65, 56.166.125.73, 3544, 0, 13, 559, 1473840843000, 1474700956000, 17, 5 
10.1.106.65, 152.201.219.184, 3544, 0, 8, 420, 1473840843000, 1475166601000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 9, 255, 1473840843000, 1475478886000, 17, 5 
10.1.104.180, 150.0.102.74, 3544, 0, 6, 530, 1473840843000, 1475621483000, 17, 5 
10.1.106.65, 161.42.50.50, 3544, 0, 7, 511, 1473840843000, 1474509532000, 17, 5 
10.1.106.65, 56.166.125.73, 3544, 0, 4, 520, 1473840843000, 1474847548000, 17, 5 
10.1.106.65, 124.10.240.32, 3544, 0, 10, 438, 1473840843000, 1475750561000, 17, 5 
10.1.106.65, 224.0.0.253, 3544, 0, 8, 919, 1473840843000, 1474503709000, 17, 5 
10.1.104.180, 71.79.25.142, 3544, 0, 8, 361, 1473840843000, 1475896587000, 17, 5 
10.1.106.65, 161.42.50.50, 3544, 0, 8, 544, 1473840843000, 1475849207000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 11, 362, 1473840843000, 1475699858000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 8, 480, 1473840843000, 1474516632000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 7, 602, 1473840843000, 1475320552000, 17, 5 
10.1.104.180, 197.199.55.48, 3544, 0, 8, 618, 1473840843000, 1475961877000, 17, 5 
10.1.104.180, 184.173.94.41, 3544, 0, 7, 568, 1473840843000, 1474894619000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 12, 714, 1473840843000, 1475062923000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 12, 471, 1473840843000, 1475954080000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 10, 389, 1473840843000, 1474904324000, 17, 5 
10.1.104.180, 123.34.119.47, 3544, 0, 5, 539, 1473840843000, 1474175359000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 3, 445, 1473840843000, 1475671280000, 17, 5 
10.1.106.65, 111.130.28.101, 3544, 0, 8, 665, 1473840843000, 1475179679000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 2, 507, 1473840843000, 1475903073000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 6, 427, 1473840843000, 1475174496000, 17, 5 
10.1.106.65, 56.166.125.73, 3544, 0, 4, 345, 1473840843000, 1475093240000, 17, 5 
10.1.104.180, 161.250.87.238, 3544, 0, 9, 739, 1473840843000, 1475200152000, 17, 5 
10.1.104.180, 137.250.32.247, 3544, 0, 9, 392, 1473840843000, 1475724835000, 17, 5 
10.1.104.180, 213.189.202.149, 3544, 0, 3, 334, 1473840843000, 1475324087000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 9, 352, 1473840843000, 1475210075000, 17, 5 
10.1.106.65, 152.201.219.184, 3544, 0, 8, 367, 1473840843000, 1474755808000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 8, 452, 1473840843000, 1475100969000, 17, 5 
10.1.104.180, 150.0.102.74, 3544, 0, 8, 355, 1473840843000, 1475467889000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 10, 311, 1473840843000, 1474890871000, 17, 5 
10.1.106.65, 12.187.144.98, 3544, 0, 11, 668, 1473840843000, 1475184448000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 11, 217, 1473840843000, 1475562687000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 6, 372, 1473840843000, 1474950155000, 17, 5 
10.1.104.180, 211.58.146.34, 3544, 0, 9, 87, 1473840844000, 1476024554000, 17, 5 
10.1.106.65, 143.174.50.249, 3544, 0, 4, 600, 1473840844000, 1475890185000, 17, 5 
10.1.106.65, 21.220.152.64, 3544, 0, 13, 351, 1473840844000, 1475346415000, 17, 5 
10.1.104.180, 95.23.174.207, 3544, 0, 7, 629, 1473840844000, 1475787363000, 17, 5 
10.1.104.180, 255.230.114.245, 3544, 0, 7, 430, 1473840844000, 1476180506000, 17, 5 
10.1.104.180, 255.106.6.17, 3544, 0, 3, 298, 1473840844000, 1475272565000, 17, 5 
10.1.106.65, 224.0.0.253, 3544, 0, 5, 259, 1473840844000, 1475491588000, 17, 5 
10.1.106.65, 124.59.237.161, 3544, 0, 6, 522, 1473840844000, 1476461311000, 17, 5 
10.1.106.65, 19.31.26.14, 3544, 0, 9, 544, 1473840844000, 1474586003000, 17, 5 
10.1.106.65, 143.174.50.249, 3544, 0, 7, 419, 1473840844000, 1475862027000, 17, 5 
10.1.106.65, 124.59.237.161, 3544, 0, 4, 586, 1473840844000, 1475118082000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 9, 580, 1473840844000, 1475581211000, 17, 5 
10.1.106.65, 97.237.92.169, 3544, 0, 9, 564, 1473840844000, 1475842394000, 17, 5 
10.1.104.180, 255.106.6.17, 3544, 0, 4, 632, 1473840844000, 1475382578000, 17, 5 
10.1.106.65, 36.250.93.82, 3544, 0, 8, 682, 1473840844000, 1474742945000, 17, 5 
10.1.106.65, 56.166.125.73, 3544, 0, 7, 346, 1473840844000, 1474535953000, 17, 5 
10.1.104.180, 162.146.58.118, 3544, 0, 3, 679, 1473840844000, 1474632501000, 17, 5 
10.1.106.65, 157.244.251.71, 3544, 0, 5, 618, 1473840844000, 1475067166000, 17, 5 
10.1.104.180, 9.54.218.196, 3544, 0, 10, 554, 1473840844000, 1474701442000, 17, 5 
10.1.106.65, 12.187.144.98, 3544, 0, 4, 575, 1473840844000, 1475722477000, 17, 5 
10.1.104.180, 101.51.100.13, 3544, 0, 8, 425, 1473840844000, 1474743699000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 7, 482, 1473840844000, 1476150756000, 17, 5 
10.1.106.65, 105.22.116.167, 3544, 0, 8, 500, 1473840844000, 1475862372000, 17, 5 
10.1.106.65, 157.244.251.71, 3544, 0, 4, 221, 1473840844000, 1475442368000, 17, 5 
10.1.106.65, 105.22.116.167, 3544, 0, 0, 394, 1473840844000, 1474812762000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 4, 632, 1473840844000, 1475993621000, 17, 5 
10.1.104.180, 141.181.143.217, 3544, 0, 9, 139, 1473840844000, 1474943981000, 17, 5 
10.1.104.180, 150.0.102.74, 3544, 0, 4, 475, 1473840844000, 1474811678000, 17, 5 
10.1.106.65, 65.4.81.187, 3544, 0, 3, 572, 1473840844000, 1475063896000, 17, 5 
10.1.106.65, 78.6.34.42, 3544, 0, 4, 537, 1473840844000, 1475695058000, 17, 5 
10.1.106.65, 124.10.240.32, 3544, 0, 10, 211, 1473840844000, 1475233117000, 17, 5 
10.1.106.65, 124.10.240.32, 3544, 0, 4, 679, 1473840844000, 1474221436000, 17, 5 
10.1.106.65, 105.22.116.167, 3544, 0, 12, 917, 1473840844000, 1475028372000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 5, 265, 1473840844000, 1475668710000, 17, 5 
10.1.106.65, 19.31.26.14, 3544, 0, 3, 607, 1473840844000, 1474392930000, 17, 5 
10.1.104.180, 191.137.15.235, 3544, 0, 9, 360, 1473840844000, 1475920946000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 5, 352, 1473840844000, 1475001578000, 17, 5 
10.1.104.180, 137.250.32.247, 3544, 0, 7, 619, 1473840844000, 1475078092000, 17, 5 
10.1.104.180, 93.186.69.213, 3544, 0, 8, 528, 1473840844000, 1475063984000, 17, 5 
10.1.106.65, 19.31.26.14, 3544, 0, 12, 284, 1473840844000, 1475389077000, 17, 5 
10.1.106.65, 124.10.240.32, 3544, 0, 8, 846, 1473840844000, 1475502866000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 7, 500, 1473840844000, 1474671388000, 17, 5 
10.1.106.65, 218.134.57.102, 3544, 0, 9, 614, 1473840844000, 1475643304000, 17, 5 
10.1.106.65, 105.158.97.249, 3544, 0, 8, 702, 1473840844000, 1474292270000, 17, 5 
10.1.104.180, 216.225.216.96, 3544, 0, 13, 446, 1473840844000, 1474879741000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 6, 606, 1473840844000, 1475873800000, 17, 5 
10.1.104.180, 137.250.32.247, 3544, 0, 6, 318, 1473840844000, 1475437285000, 17, 5 
10.1.104.180, 95.23.174.207, 3544, 0, 5, 320, 1473840844000, 1475176520000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 3, 764, 1473840844000, 1475356163000, 17, 5 
10.1.106.65, 56.166.125.73, 3544, 0, 13, 604, 1473840844000, 1475422128000, 17, 5 
10.1.104.180, 143.159.157.19, 3544, 0, 8, 493, 1473840844000, 1476098662000, 17, 5 
10.1.106.65, 105.158.97.249, 3544, 0, 8, 285, 1473840844000, 1474724616000, 17, 5 
10.1.104.180, 93.186.69.213, 3544, 0, 9, 330, 1473840844000, 1476045219000, 17, 5 
10.1.106.65, 105.22.116.167, 3544, 0, 5, 774, 1473840844000, 1476109761000, 17, 5 
10.1.106.65, 45.106.116.155, 3544, 0, 9, 792, 1473840844000, 1476533686000, 17, 5 
10.1.106.65, 227.20.149.95, 3544, 0, 6, 328, 1473840844000, 1475841099000, 17, 5 
10.1.104.180, 101.51.100.13, 3544, 0, 4, 191, 1473840844000, 1475663890000, 17, 5 
10.1.106.65, 19.31.26.14, 3544, 0, 5, 321, 1473840844000, 1475454875000, 17, 5 
10.1.104.180, 93.186.69.213, 3544, 0, 9, 446, 1473840844000, 1475326200000, 17, 5 
10.1.106.65, 21.220.152.64, 3544, 0, 4, 714, 1473840844000, 1475215798000, 17, 5 
10.1.106.65, 105.158.97.249, 3544, 0, 11, 536, 1473840844000, 1475358732000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 6, 462, 1473840844000, 1475716139000, 17, 5 
10.1.106.65, 105.158.97.249, 3544, 0, 5, 393, 1473840844000, 1475499419000, 17, 5 
10.1.106.65, 157.244.251.71, 3544, 0, 8, 473, 1473840844000, 1474980473000, 17, 5 
10.1.106.65, 22.86.106.12, 3544, 0, 8, 404, 1473840844000, 1474600127000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 10, 265, 1473840844000, 1475365640000, 17, 5 
10.1.106.65, 21.220.152.64, 3544, 0, 5, 202, 1473840844000, 1475521295000, 17, 5 
10.1.106.65, 12.187.144.98, 3544, 0, 6, 622, 1473840844000, 1476291617000, 17, 5 
10.1.106.65, 218.134.57.102, 3544, 0, 8, 360, 1473840844000, 1474850115000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 5, 551, 1473840844000, 1475114207000, 17, 5 
10.1.106.65, 21.220.152.64, 3544, 0, 13, 595, 1473840844000, 1474531741000, 17, 5 
10.1.104.180, 216.225.216.96, 3544, 0, 10, 455, 1473840844000, 1475738463000, 17, 5 
10.1.104.180, 101.51.100.13, 3544, 0, 10, 497, 1473840844000, 1475482333000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 8, 483, 1473840844000, 1475720939000, 17, 5 
10.1.104.180, 101.51.100.13, 3544, 0, 8, 314, 1473840844000, 1475497984000, 17, 5 
10.1.106.65, 78.6.34.42, 3544, 0, 9, 235, 1473840844000, 1475487981000, 17, 5 
10.1.106.65, 105.22.116.167, 3544, 0, 6, 205, 1473840844000, 1474742394000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 6, 432, 1473840844000, 1475340650000, 17, 5 
10.1.106.65, 98.190.237.29, 3544, 0, 9, 429, 1473840844000, 1475651149000, 17, 5 
10.1.104.180, 19.71.178.220, 3544, 0, 9, 623, 1473840844000, 1474913143000, 17, 5 
10.1.104.180, 101.51.100.13, 3544, 0, 5, 462, 1473840844000, 1475718749000, 17, 5 
10.1.106.65, 22.86.106.12, 3544, 0, 5, 297, 1473840844000, 1475740422000, 17, 5 
10.1.104.180, 101.51.100.13, 3544, 0, 6, 368, 1473840844000, 1475711752000, 17, 5 
10.1.106.65, 36.250.93.82, 3544, 0, 5, 304, 1473840844000, 1475923313000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 8, 198, 1473840844000, 1476288099000, 17, 5 
10.1.104.180, 32.47.231.203, 3544, 0, 4, 530, 1473840844000, 1475717727000, 17, 5 
10.1.104.180, 137.250.32.247, 3544, 0, 6, 576, 1473840844000, 1475426844000, 17, 5 
10.1.106.65, 157.244.251.71, 3544, 0, 7, 593, 1473840844000, 1475403657000, 17, 5 
10.1.104.180, 69.116.122.82, 3544, 0, 6, 604, 1473840844000, 1475614624000, 17, 5 
10.1.106.65, 45.106.116.155, 3544, 0, 12, 456, 1473840844000, 1475101678000, 17, 5 
10.1.104.180, 123.34.119.47, 3544, 0, 9, 209, 1473840844000, 1476503399000, 17, 5 
10.1.106.65, 154.214.70.111, 3544, 0, 10, 528, 1473840844000, 1475540479000, 17, 5 
10.1.106.65, 36.250.93.82, 3544, 0, 6, 389, 1473840844000, 1475874464000, 17, 5 
10.1.104.180, 225.152.84.26, 3544, 0, 6, 448, 1473840844000, 1475405086000, 17, 5 
10.1.104.180, 26.243.187.248, 3544, 0, 4, 80, 1473840844000, 1475566020000, 17, 5 
10.1.104.180, 106.161.159.209, 3544, 0, 5, 909, 1473840844000, 1475946997000, 17, 5 
10.1.106.65, 222.9.177.16, 3544, 0, 5, 621, 1473840844000, 1475601075000, 17, 5 
10.1.106.65, 26.172.29.198, 3544, 0, 8, 443, 1473840844000, 1476275455000, 17, 5 
